mfcc_mean,mfcc_std,rolloff,zero_crossing_mean,zero_crossing_std,contrust_mean,contrust_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,flatness_mean,flatness_std,stft_mean,stft_std,rms_mean,rms_std,poly_mean,poly_std
2.510891363,14.13578859,2542.376653,0.050107901,0.01909662,20.92803325,3.888119926,1280.994911,392.0844057,1962.475046,420.791923,0.009136745,0.08154252,0.283383582,0.277035923,0.16818646,0.06828445,1.679481106,0.717596551
-2.893282637,15.61227987,2392.250319,0.026835058,0.019764921,20.88704866,4.440036284,1454.364827,982.962524,2534.316451,1032.10024,0.001639849,0.027725548,0.254296816,0.285745561,0.15339485,0.084629185,1.071438184,0.625683914
2.825829612,13.72290793,2530.29454,0.021165944,0.010275286,18.95135638,4.244755306,1428.952189,780.5182453,2778.263038,919.0150278,0.004416151,0.06352859,0.401583893,0.308867875,0.17979975,0.08168129,1.418385638,0.662730648
-0.178902739,15.2607908,7535.94826,0.062046232,0.033702515,21.11610308,4.364748294,3326.999092,1348.889999,3894.878716,819.5287584,0.005526044,0.0412314,0.356422765,0.290407978,0.17124575,0.07091381,1.898180676,0.819024859
6.537671401,15.35915608,3290.876328,0.029448617,0.028962319,19.50781742,4.504668024,1638.043581,1128.277451,2566.271631,1043.905865,0.0086636,0.08664911,0.389087618,0.311163798,0.41405046,0.10765729,3.837745706,1.129018111
-15.26850404,20.23415737,2977.052724,0.030275344,0.014823327,24.09537979,6.022424801,1658.280496,1137.862518,2444.630946,1518.99412,0.01925931,0.13636293,0.204797733,0.320428756,0.07361885,0.056003854,0.357788522,0.256898364
3.352772615,15.46113412,6665.918893,0.05884927,0.075597199,20.64056518,4.223183915,2933.838188,1711.180068,3796.913578,989.8745943,0.004758864,0.031240107,0.409538852,0.272301442,0.19812407,0.086707085,2.162951647,1.029423024
1.535959011,13.9758996,4672.168,0.046773711,0.071460215,20.63131763,4.160368576,2325.71827,1567.581173,3231.891367,831.5091694,0.004318867,0.033711154,0.314156199,0.299807112,0.1688905,0.07294515,1.670738679,0.783027271
-8.247066276,17.67195428,1472.307004,0.029684934,0.034283934,22.29220269,5.62321363,974.7511369,813.4102675,1470.51928,724.2301783,0.001131252,0.018879877,0.291421071,0.295769196,0.099729456,0.06970131,0.809596272,0.610990478
-4.270348694,13.59653264,2514.108595,0.030597047,0.020430053,20.77483733,3.65588059,1393.400761,602.8994388,2141.15146,557.4695313,0.000408462,0.003482179,0.357704715,0.285526354,0.12317472,0.056857828,1.120353531,0.488443575
-0.158546307,18.98675684,5192.190211,0.043609565,0.047782945,21.75986118,4.899155675,2508.881714,1631.56058,3328.106294,1175.446388,0.003353226,0.016783489,0.392486392,0.289347927,0.22688663,0.12128242,2.095638525,1.269182155
-7.851412672,16.35030754,4271.032446,0.06303163,0.033891558,23.2985769,4.753853299,2273.169473,950.7374479,2705.489348,728.6228013,0.000619147,0.004221768,0.296257973,0.287312231,0.07872973,0.052766513,0.768133955,0.462794351
-8.60036131,12.63116688,1789.18002,0.026478144,0.009644923,21.09204892,4.070790319,1240.619854,349.746259,2046.195871,435.7084888,9.42E-05,0.002145937,0.295230685,0.275266449,0.12765884,0.05522476,1.018122303,0.406723248
-4.380355975,14.07132797,1406.915525,0.025322077,0.012039247,21.45411808,4.186635323,935.6184299,370.1613246,1466.29276,490.5865701,4.69E-05,0.001847446,0.299264271,0.28464716,0.1554499,0.05647586,1.19939596,0.454063695
-1.261575365,13.11135469,1173.143998,0.020746963,0.01295779,20.35760511,4.077291694,857.5850892,471.6856248,1629.470412,499.910107,0.000706834,0.01638086,0.352939955,0.279276826,0.09009222,0.037537392,0.701011601,0.279756826
-7.315102387,15.47213027,2527.937437,0.031978318,0.010461877,22.77442563,4.284447824,1490.745863,676.8066192,2461.209109,890.2005807,0.000114189,0.002196871,0.265447207,0.267365769,0.14055592,0.050416633,1.125594222,0.396879766
-6.605606248,11.45865122,1090.150913,0.020920738,0.006203156,20.69479565,4.302353296,768.2955362,341.9645278,1287.521919,552.7716031,3.86E-05,0.001706375,0.329029646,0.279091936,0.102486216,0.03607239,0.809416588,0.25583676
2.243340465,13.38629563,1745.662643,0.019312854,0.010420466,20.01593007,4.277564627,1089.200137,577.6673309,2159.344089,748.5237163,0.005586536,0.07264154,0.318160661,0.298677873,0.17791246,0.066822976,1.38151153,0.533309467
-10.45421695,15.98885148,1816.789218,0.032825298,0.015181738,20.74095054,4.630613084,1202.003678,492.8262459,1922.163652,609.5744725,0.002119762,0.043868773,0.277974852,0.29171818,0.044830512,0.029497227,0.367478277,0.253566111
-3.896680335,16.59387843,2005.141242,0.032267907,0.018732053,22.51900737,4.91680636,1326.232456,1021.136887,2505.706519,835.5795332,0.005471569,0.068217106,0.301250404,0.308004433,0.07820262,0.033031072,0.534456832,0.217504295
-5.854319972,16.20721487,1981.976456,0.033138091,0.018010169,21.51094976,4.630415034,1324.265176,840.2239436,2384.718477,798.2951108,0.000425624,0.002728043,0.324114519,0.301539485,0.07440523,0.03142031,0.587572893,0.247284853
-10.76054684,19.12603163,2991.53494,0.054683136,0.047728969,21.53910559,5.022625522,1948.945868,1492.760801,2692.224452,890.4564021,0.037418865,0.18059948,0.243360447,0.30392955,0.05082343,0.031863015,0.398785597,0.214999623
-10.30108371,14.94816196,3553.498898,0.053751979,0.019477652,20.67101777,4.584036713,2053.283946,582.6182796,2466.045851,685.3672353,0.006191923,0.07485608,0.332174294,0.293106814,0.057245303,0.037821144,0.658832701,0.465130992
-9.003989684,15.88014141,3503.289531,0.05562937,0.025660691,20.1576803,4.506869089,2032.881551,738.1622343,2366.099521,801.4404246,0.018816937,0.13310933,0.345489293,0.29657774,0.06629245,0.046297498,0.779042054,0.554486343
-6.109984024,13.45695375,6847.904334,0.058883002,0.034592559,21.97657357,4.466576156,2970.406847,1071.576482,3848.129879,837.6111076,0.01456545,0.110926986,0.350361035,0.29220913,0.047670994,0.02520706,0.491050013,0.232626296
-10.99477703,18.57959644,2403.155643,0.037466712,0.019094517,22.68238589,5.136550752,1605.908026,669.6998309,2360.694759,585.7845496,0.003486196,0.054881193,0.210609845,0.286740369,0.04736561,0.02618915,0.313274385,0.178761092
-11.77856731,17.03430194,2496.802929,0.039956603,0.014743418,21.2546284,4.942482708,1608.090715,601.8536414,2226.744264,623.1221165,0.011948675,0.105991006,0.249410989,0.283068711,0.049541578,0.026883705,0.432655332,0.274997259
-8.776017859,14.37845,2498.184723,0.041937392,0.010090893,21.18573674,4.061842188,1742.743756,530.6547658,2574.265896,714.6381965,0.006299568,0.07627552,0.227797773,0.28378863,0.06558548,0.03985048,0.506935835,0.267503005
-7.6458618,14.3257269,2275.151697,0.036527897,0.01970517,21.37093817,4.441818758,1410.933652,607.1926398,2168.321485,511.4435302,0.009597285,0.09456447,0.298726565,0.299239497,0.062419876,0.035094187,0.587038341,0.38779088
-10.57914641,17.92961398,2828.597773,0.037642443,0.016294851,21.8232646,4.976057011,1761.840122,792.7382778,2731.223763,883.2083616,0.015082918,0.11976714,0.233774289,0.288298333,0.046771042,0.024532473,0.357017735,0.192423194
-10.05879838,17.66474554,2963.531445,0.038422339,0.021498218,21.12120062,4.87749099,1807.890229,814.7293234,2647.444028,777.979737,0.013118299,0.10933432,0.250816116,0.284126596,0.06150184,0.042471934,0.527268331,0.401175708
-7.536997752,17.01541287,2832.515558,0.041939553,0.01704584,21.23440403,4.858567868,1728.838554,618.9009063,2466.985407,596.1064719,0.013520436,0.11335779,0.245923961,0.295016714,0.06245911,0.03920154,0.52869799,0.384278993
-8.514813725,15.55319122,2507.252516,0.044148205,0.018633923,22.06427559,4.643914649,1546.0344,665.7272044,2018.527023,594.3555906,0.012105282,0.10582052,0.261314024,0.291385298,0.05886519,0.031714678,0.533374765,0.305886217
-8.387340976,16.48465882,2819.000764,0.043371116,0.029039185,20.47454432,5.183650682,1732.689143,920.1649683,2356.034403,671.7720367,0.019836625,0.13442658,0.299999381,0.312606575,0.0749355,0.05957199,0.639578357,0.439441954
-7.950296274,14.96094494,2758.903757,0.040413162,0.018502116,19.53354639,4.55638909,1530.59918,718.4965748,1998.331596,629.5985102,0.002848721,0.04748761,0.313728468,0.298270786,0.047784314,0.035038937,0.521547786,0.492151575
-11.4677,15.08957607,2854.79996,0.0366879,0.019380086,21.40924486,4.795870547,1840.719387,700.9584098,3108.330785,754.8991158,0.01114154,0.100926526,0.257518479,0.294544162,0.039530404,0.028781317,0.331016866,0.274845478
-6.23713258,15.08519767,2328.179441,0.034784593,0.026207419,20.44514009,4.398439414,1483.334829,748.7025021,2304.157167,628.8669421,0.02037359,0.13762173,0.286406974,0.296818479,0.09657802,0.052436534,0.868989257,0.477845157
-7.52025564,16.12935416,3553.279565,0.043622204,0.02097634,20.48456164,4.621956852,1943.564535,688.0613226,2589.027634,575.4030442,0.01818584,0.13091303,0.283133038,0.296726247,0.054603845,0.028867733,0.527841873,0.313712378
-10.60308012,14.67111613,2107.610515,0.037959658,0.010092099,22.23281997,4.57719435,1442.179625,378.2399473,2168.686226,624.6411263,0.012356252,0.109949015,0.186553641,0.274148966,0.053311594,0.03541079,0.331975565,0.172722659
-7.441548278,15.88402461,3152.716154,0.040123198,0.017698341,20.36097814,4.69191418,1790.773775,655.5991004,2457.093693,640.374196,0.01953855,0.135995,0.296252782,0.301522915,0.060080282,0.035873286,0.563792145,0.328703703
-12.14428141,17.13177773,3243.522674,0.040382215,0.020658335,21.0701488,4.816852303,1807.843252,731.867514,2527.838745,690.4557389,0.008187379,0.08538879,0.270017164,0.291855973,0.045800123,0.030256223,0.382485628,0.257336122
-10.46821561,14.2805549,3195.965679,0.048592871,0.03048682,21.03744905,4.41776596,1822.967607,882.1249742,2320.170466,667.8910476,0.026057871,0.15456238,0.273372802,0.283600671,0.043153815,0.021809155,0.428413913,0.214926149
-10.31785865,16.11735896,2986.216604,0.07335938,0.022847756,24.2396839,4.987846675,2150.838142,561.8973416,2454.920106,706.8738502,0.020109277,0.13946547,0.143544252,0.271117208,0.05889053,0.027729444,0.2877968,0.112923544
-14.20564684,16.65790461,2110.954346,0.027050787,0.028271717,21.02973584,4.987243389,1568.492269,994.6134446,2995.490476,1004.721753,0.022392059,0.14474466,0.273769272,0.302254311,0.07160305,0.050611157,0.482069542,0.339041297
-11.33474256,15.690724,2512.786591,0.034748916,0.015632925,21.01032311,4.327289256,1715.848096,849.1027663,2730.255537,903.0466908,0.015675843,0.11954407,0.194800732,0.277092274,0.051908642,0.037174977,0.31265539,0.185432178
-11.86298929,17.12567692,3319.554347,0.034435865,0.009237981,21.00169103,4.975346264,1907.225449,970.10558,2944.841626,1225.413324,0.000796979,0.002162389,0.206930144,0.291497737,0.06297424,0.04516351,0.327623225,0.200501131
-12.58822657,18.64831207,2526.822327,0.033433457,0.013780751,21.34955315,4.618155683,1668.681321,1033.691384,2532.03576,1146.651182,0.05637308,0.22818139,0.191803377,0.284123605,0.05620048,0.03745257,0.330122084,0.192441605
-18.8442364,17.48410209,3782.034567,0.036496703,0.025180525,20.80328538,5.055647339,2228.887754,1255.978661,3701.36931,1135.141271,0.008249613,0.081294455,0.223938194,0.275495413,0.037150897,0.02848815,0.224905557,0.169568661
-9.283560893,15.02667543,3221.970507,0.047017657,0.01996806,22.69874615,4.485322389,2010.056607,741.4541871,2997.846669,734.2643868,0.00477699,0.063102685,0.239702132,0.285506592,0.051183406,0.02821668,0.399022735,0.188430295
-10.89963579,16.30335653,3531.454245,0.049474328,0.041497319,20.35668403,4.832073632,2111.095003,1252.652666,2899.550511,1080.620812,0.044661723,0.19754075,0.27630454,0.294620368,0.046826277,0.03444257,0.411579628,0.262870944
-13.5494876,16.58149824,1657.219171,0.031712308,0.028902297,21.72573089,4.929266083,1210.831399,1022.723347,1920.270561,717.8244267,0.023695799,0.14587072,0.259673369,0.283655317,0.06822513,0.04097072,0.524801023,0.332292914
-12.0930689,14.66275708,2946.253178,0.05118852,0.025683799,23.25835848,4.570487708,1826.593983,903.733917,2345.555733,683.3024545,0.005389297,0.06317346,0.246691164,0.281868565,0.042782575,0.023033526,0.368190482,0.177334446
-12.87723529,14.74227444,2874.72388,0.046093842,0.02353278,21.33123546,4.682573806,1775.607291,995.9494677,2301.621165,772.5367444,0.021638865,0.13982508,0.278890293,0.283295472,0.038678423,0.022245204,0.374784297,0.211177212
-10.49905739,16.45027358,3169.893988,0.036403101,0.019066418,20.12499021,4.881420533,1882.032129,1394.546051,2978.748238,1328.824889,0.019670771,0.13409035,0.295530732,0.308435813,0.06533252,0.042688172,0.524647585,0.312057631
-7.430459752,13.3904675,1870.166621,0.031731254,0.060042105,19.42506925,4.271276253,1396.636215,1264.596181,2785.168186,932.3415836,0.021194179,0.13813771,0.298301715,0.285945784,0.05435751,0.028626272,0.467842126,0.257779797
-9.442235296,16.38973176,4023.444788,0.039910066,0.022583003,21.18129311,4.711924398,2077.231784,980.7683951,2987.786815,854.7573194,0.027271327,0.15834956,0.259077781,0.29954157,0.03908461,0.02236896,0.338367638,0.157055761
-9.391834753,15.7208445,5055.360688,0.051383788,0.024537849,21.81397312,4.802358921,2437.327275,1008.108667,3059.204884,845.1821798,0.043876253,0.20080322,0.242489298,0.284987354,0.05000227,0.030912377,0.466794438,0.230345553
-17.49553479,14.78038917,3607.820072,0.045635758,0.017648976,23.32897736,4.678202064,2137.839234,705.1280319,2962.642784,728.6570592,0.002708877,0.042023797,0.204459842,0.275372634,0.039056744,0.024354603,0.273239071,0.132230182
-15.3886815,14.20924413,4015.027614,0.048171695,0.017831434,21.59413462,4.590978601,2162.939935,720.3714072,2772.408837,691.1901958,0.017713096,0.12797524,0.247127171,0.283648807,0.040846728,0.022163136,0.385452843,0.169941705
-11.48826069,17.20108232,3634.950634,0.035999044,0.011932011,21.9034608,4.597345542,2145.241308,911.7408082,3288.312914,937.9958418,0.006967973,0.078056514,0.200910507,0.298819483,0.048129253,0.0303267,0.306572636,0.15689713
-10.06077398,14.91386437,5004.2484,0.044619883,0.018138913,20.76912923,4.257109342,2531.868117,935.4041435,3508.944504,954.9871733,0.029697938,0.16500251,0.211391013,0.285423725,0.05400275,0.031066814,0.43195995,0.192755778
-12.67072927,14.61298796,4110.95314,0.056016818,0.026908611,22.88942809,4.479078564,2215.235841,811.2202046,2525.564435,665.7050269,0.015354856,0.11937149,0.209248247,0.277084222,0.0667838,0.04181129,0.548578582,0.245025709
-15.00420501,15.832391,2386.067261,0.029915558,0.025343963,21.38951029,5.27124314,1722.220334,1004.733434,3311.725922,948.9220378,0.012020138,0.10379072,0.295506225,0.308668881,0.052797735,0.033000678,0.34641241,0.214351585
-6.04206307,14.46384823,2196.853565,0.033315718,0.014225188,20.92605983,4.518072176,1489.602453,693.931261,2617.167171,831.7066985,0.005519765,0.07133822,0.289973532,0.295675774,0.09176349,0.051785022,0.822409597,0.499962104
-7.650320039,14.99696237,1950.402103,0.030441317,0.018510854,21.44408863,4.769612846,1402.289061,817.7089265,2692.751492,953.5954039,0.015825082,0.1226902,0.281579174,0.298697728,0.08180358,0.046013087,0.639449658,0.352740571
-14.3189139,15.08091959,2231.235968,0.024430386,0.019213258,20.3022724,4.93771215,1434.429202,945.8532149,2608.006225,1015.680515,0.017043592,0.1261204,0.305054876,0.309803926,0.055942774,0.048848182,0.399149477,0.327115685
-8.910052934,15.30206211,3037.404067,0.04173838,0.023638952,23.54292729,4.694211769,1818.390214,750.3855613,2401.332808,570.6540824,0.006879692,0.076780304,0.196202393,0.277681009,0.053476486,0.028978119,0.359143556,0.154652927
-10.07257847,15.63887005,4293.115256,0.049425764,0.019718514,21.56740389,4.712848478,2249.795158,674.7514637,2811.828789,612.5451498,0.001902486,0.011168175,0.240974262,0.28698797,0.043042056,0.02525771,0.374415143,0.180217288
-12.06237085,18.52996605,2921.809421,0.039548615,0.016927569,21.69203764,5.082437818,1755.729023,763.9551403,2363.620895,844.2469994,0.051399898,0.21865019,0.196863107,0.288638342,0.04087984,0.026729526,0.282095926,0.166862985
-11.70790709,13.12956094,1855.569664,0.020716053,0.011283104,17.96968996,4.485932528,1396.362441,857.2411189,3125.877696,1056.769307,0.025828501,0.15703773,0.370640384,0.307339202,0.013682965,0.007868207,0.101310437,0.061035764
-10.48379252,16.55884428,2330.034952,0.03515285,0.019964065,21.21929982,4.998351911,1551.838967,998.7325747,2675.724411,1115.474109,0.012369444,0.10532664,0.264681229,0.296998866,0.058256675,0.043791577,0.478733269,0.368401721
-6.661192176,14.91986366,5081.579944,0.044791064,0.024794357,19.99114166,4.423728655,2388.719931,1006.768853,3229.537511,893.0775019,0.047197938,0.20592803,0.291882805,0.290188607,0.041980688,0.02072425,0.440095679,0.192666526
-14.16474518,15.92447348,2600.362319,0.041088191,0.015641824,22.72400736,4.602465747,1750.089433,840.8948956,2530.491287,720.7247486,0.015134538,0.11761972,0.217249639,0.29272184,0.04868503,0.023494221,0.364938974,0.16342941
-13.84593564,14.30212217,1182.71429,0.023373342,0.015215375,20.63722757,4.138163996,719.4234364,504.1127186,1229.548264,866.232899,4.04E-05,0.000271004,0.276926929,0.296685763,0.025206767,0.0185677,0.172989585,0.122569743
-6.980520013,23.05260026,4677.372199,0.045040763,0.047854204,20.85786477,6.451900576,2441.580781,1976.84452,2832.821766,1444.244024,0.003542582,0.01941862,0.384523824,0.307373813,0.14674227,0.11736647,1.173944424,1.068012312
-5.903940563,13.67602191,1163.986451,0.017255205,0.010417429,21.15132707,4.949185285,945.4824465,539.242688,2061.033764,652.9675705,0.004187768,0.06286392,0.3212582,0.326256289,0.12457055,0.0824944,0.770913535,0.450845903
-8.052518832,13.09946039,1279.313401,0.018294118,0.006937479,21.17998328,4.756765108,969.6640723,450.2091066,1912.162065,587.5382053,7.79E-05,0.00152189,0.287239259,0.326623138,0.11332285,0.06601336,0.677795457,0.346017382
-12.13287886,12.50057026,1596.040336,0.020378516,0.018785998,20.89067785,4.723738942,1086.865493,923.4017918,2011.58752,879.1347982,0.000950244,0.009183407,0.268702179,0.319344209,0.08910553,0.058414303,0.519073958,0.322479756
4.621305003,12.30605848,7177.158992,0.045325465,0.021487451,20.25380707,4.143562018,2981.575026,1049.78075,4135.049326,715.5826412,0.003780224,0.039125446,0.443227525,0.28237859,0.17107151,0.05293306,1.826362376,0.672607561
-6.633093667,15.30271891,4230.28069,0.045151594,0.035990295,21.13760515,4.514735471,2268.656521,1263.168862,3258.209675,845.0926278,0.004929231,0.04010183,0.344033775,0.287099441,0.08479529,0.05357772,0.784830401,0.502176769
-0.506596369,15.26422741,4099.153951,0.032233214,0.02434886,20.51878442,4.269563145,1759.38991,690.6755574,2448.619754,407.1762356,0.003439965,0.057253696,0.419348726,0.281976954,0.09757611,0.050337423,0.879176955,0.447879281
-10.88050606,16.27843469,2037.199676,0.045009467,0.040956303,21.45521137,4.57190875,1325.589783,947.4472613,1467.915995,720.3280323,0.009970339,0.09046612,0.242829517,0.300874052,0.16845734,0.10360107,1.133312244,0.532156352
-8.040603921,17.92096821,2076.482629,0.038795038,0.015496747,22.48477238,5.377266573,1317.170239,1134.893408,1607.327352,821.2052882,0.014182199,0.10641648,0.262084072,0.281824509,0.12891562,0.08695783,1.161214526,0.870738189
-8.170912424,15.88335838,2048.422313,0.039157123,0.023080488,23.28575089,4.82989182,1310.654474,1143.446073,1674.848951,820.8028468,0.017104661,0.116835505,0.235924419,0.275828459,0.13679568,0.08636017,1.093173776,0.621204693
-10.11534138,16.53935966,2309.095674,0.039103507,0.011602692,22.75569405,4.310362102,1551.485307,444.1598204,2246.110839,540.7982389,0.004774137,0.068177,0.21887626,0.281033447,0.07327845,0.046224527,0.529967793,0.276546262
-8.493255142,18.76867283,2479.398329,0.03639222,0.061906511,22.4185715,5.217088866,1494.050983,1216.78807,2114.821559,814.0104065,0.000512061,0.008041181,0.258688128,0.269545117,0.11218915,0.06251121,0.906171063,0.510574212
-7.826520567,16.63784713,4212.168525,0.039326579,0.051292146,21.54605261,5.000530945,2079.601175,1462.115779,2664.334796,919.9127418,0.006905657,0.060083393,0.326347467,0.291778007,0.09627918,0.04386119,0.82711181,0.400072499
-2.419711537,15.63599642,4010.587603,0.033407796,0.046508128,21.37268376,4.790375217,2044.57225,1170.109786,3053.334431,826.3240944,0.000692565,0.006972909,0.288050275,0.300800097,0.2108601,0.11014742,1.753230284,0.971337048
-5.312297305,13.79030495,1147.455359,0.024310613,0.008350961,21.34668785,4.197907869,771.7700757,247.2826143,1185.201188,409.2605749,6.55E-05,0.007296459,0.307675329,0.28079331,0.122121334,0.04888261,0.960184113,0.400127739
-9.23697275,14.75325354,4504.478771,0.027844955,0.016577901,21.73039304,4.851820701,2125.779437,952.3305597,3484.734083,879.821094,0.000464201,0.001604192,0.297930447,0.325706642,0.078112,0.053027693,0.474671863,0.25372813
-3.106757899,16.87385909,2856.200375,0.041240401,0.020150157,23.31067303,5.005384383,1688.478724,742.2625737,2554.230526,683.9458156,0.017278833,0.1264019,0.268534241,0.29368828,0.1185291,0.06536654,1.007606358,0.577359403
-10.52639834,14.17777376,1940.245841,0.034285505,0.012161764,20.19360377,4.399070089,1156.654758,347.9256148,1460.761189,504.3762729,0.023403699,0.15102799,0.287205348,0.291562413,0.06845661,0.043327328,0.600597238,0.345894719
-14.65359425,17.18331048,1525.524076,0.032276808,0.011715384,20.68328941,4.977731703,1010.919702,470.8601379,1393.856633,671.3749966,0.012845701,0.111796625,0.250270901,0.292293537,0.041915942,0.030799834,0.298824228,0.221926515
-13.10840871,14.84132811,1366.633889,0.035119162,0.014260797,22.3013455,5.187948832,937.730778,398.5379749,1165.46736,500.1202836,0.009408356,0.09592057,0.229791012,0.285265442,0.03030676,0.017292637,0.222475894,0.114613355
-8.357549033,14.43673421,1577.406572,0.029401599,0.012782311,20.89110841,4.36451623,1015.352361,449.1679073,1580.398799,547.955689,0.014629227,0.11961149,0.280794621,0.2865312,0.054892655,0.03457506,0.447959817,0.239889834
-8.382682869,17.86976177,1965.826859,0.033019246,0.02045791,21.39288809,5.277585777,1159.230354,764.5558353,1551.923333,697.7157794,0.009036159,0.09072799,0.308283317,0.287998154,0.10988846,0.06435104,1.071962739,0.77810492
-2.403316423,15.45521495,2855.963125,0.049078375,0.066493951,22.23964163,4.633019181,1694.209601,1621.732833,2295.303253,889.2247675,0.017928068,0.13084637,0.301382364,0.280092153,0.11583205,0.052810594,1.125806334,0.485352653
-5.758524762,18.89390031,2704.025031,0.05009885,0.079874458,23.56899912,5.750259483,1681.38568,1880.336367,2347.223912,1091.697159,0.02947581,0.16789095,0.236749507,0.264993483,0.17242599,0.095731124,1.40464803,0.755930069
